period,overbought,oversold,total_pnl,total_pnl_percent,win_rate,total_trades,winning_trades,losing_trades,avg_pnl,max_drawdown,final_equity,return_percent
23,60.0,27.0,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,27.5,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,28.0,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,28.5,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,29.0,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,29.5,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,30.0,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,30.5,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,31.0,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,31.5,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,32.0,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,32.5,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,33.0,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,33.5,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,34.0,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
23,60.0,34.5,21.6,0.02,100.0,1,1,0,21.6,0.0,100021.6,0.02
13,78.5,20.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,21.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,21.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,22.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,22.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,23.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,23.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,24.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,24.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,25.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,25.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,26.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,26.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,27.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,27.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,28.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,28.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,29.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,29.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,30.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,30.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,31.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,31.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,78.5,32.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,20.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,21.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,21.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,22.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,22.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,23.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,23.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,24.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,24.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,25.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,25.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,26.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,26.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,27.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,27.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,28.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,28.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,29.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,29.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,30.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,30.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,31.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,31.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.0,32.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,20.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,21.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,21.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,22.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,22.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,23.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,23.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,24.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,24.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,25.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,25.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,26.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,26.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,27.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,27.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,28.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,28.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,29.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,29.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,30.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,30.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,31.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,31.5,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
13,79.5,32.0,21.95,0.02,100.0,1,1,0,21.95,0.0,100021.95,0.02
23,63.0,35.0,22.15,0.02,100.0,1,1,0,22.15,0.0,100022.15,0.02
23,63.0,35.5,22.15,0.02,100.0,1,1,0,22.15,0.0,100022.15,0.02
23,63.5,35.0,22.15,0.02,100.0,1,1,0,22.15,0.0,100022.15,0.02
23,63.5,35.5,22.15,0.02,100.0,1,1,0,22.15,0.0,100022.15,0.02
23,64.0,35.0,22.15,0.02,100.0,1,1,0,22.15,0.0,100022.15,0.02
23,64.0,35.5,22.15,0.02,100.0,1,1,0,22.15,0.0,100022.15,0.02
23,64.5,35.0,22.15,0.02,100.0,1,1,0,22.15,0.0,100022.15,0.02
23,64.5,35.5,22.15,0.02,100.0,1,1,0,22.15,0.0,100022.15,0.02
23,65.0,35.0,22.15,0.02,100.0,1,1,0,22.15,0.0,100022.15,0.02
23,65.0,35.5,22.15,0.02,100.0,1,1,0,22.15,0.0,100022.15,0.02
15,72.5,26.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,26.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,27.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,27.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,28.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,28.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,29.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,29.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,30.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,30.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,31.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,31.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,32.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,32.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,33.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,72.5,33.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,26.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,26.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,27.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,27.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,28.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,28.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,29.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,29.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,30.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,30.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,31.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,31.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,32.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,32.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,33.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.0,33.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,26.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,26.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,27.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,27.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,28.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,28.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,29.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,29.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,30.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,30.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,31.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,31.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,32.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,32.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,33.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,73.5,33.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,26.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,26.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,27.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,27.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,28.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,28.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,29.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,29.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,30.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,30.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,31.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,31.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,32.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,32.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,33.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.0,33.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,26.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,26.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,27.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,27.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,28.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,28.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,29.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,29.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,30.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,30.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,31.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,31.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,32.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,32.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,33.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
15,74.5,33.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,63.0,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,63.0,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,63.0,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,63.0,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,63.5,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,63.5,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,63.5,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,63.5,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,64.0,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,64.0,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,64.0,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,64.0,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,64.5,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,64.5,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,64.5,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,64.5,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,65.0,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,65.0,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,65.0,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,65.0,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,65.5,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,65.5,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,65.5,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,65.5,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,66.0,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,66.0,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,66.0,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,66.0,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,66.5,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,66.5,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,66.5,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,66.5,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,67.0,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,67.0,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,67.0,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,67.0,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,67.5,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,67.5,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,67.5,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,67.5,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,68.0,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,68.0,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,68.0,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,68.0,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,68.5,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,68.5,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,68.5,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,68.5,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,69.0,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,69.0,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,69.0,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,69.0,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,69.5,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,69.5,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,69.5,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,69.5,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,70.0,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,70.0,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,70.0,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,70.0,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,70.5,37.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,70.5,38.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,70.5,38.5,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
20,70.5,39.0,22.65,0.02,100.0,1,1,0,22.65,0.0,100022.65,0.02
21,60.0,20.0,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,60.0,20.5,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,60.0,21.0,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,60.0,21.5,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,60.0,22.0,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,60.0,22.5,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,60.5,20.0,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,60.5,20.5,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,60.5,21.0,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,60.5,21.5,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,60.5,22.0,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,60.5,22.5,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,61.0,20.0,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,61.0,20.5,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,61.0,21.0,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,61.0,21.5,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,61.0,22.0,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
21,61.0,22.5,22.8,0.02,100.0,1,1,0,22.8,0.0,100022.8,0.02
20,63.0,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,63.0,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,63.5,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,63.5,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,64.0,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,64.0,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,64.5,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,64.5,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,65.0,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,65.0,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,65.5,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,65.5,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,66.0,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,66.0,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,66.5,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,66.5,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,67.0,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,67.0,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,67.5,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,67.5,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,68.0,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,68.0,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,68.5,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,68.5,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,69.0,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,69.0,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,69.5,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,69.5,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,70.0,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,70.0,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,70.5,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
20,70.5,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,61.5,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,61.5,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,61.5,28.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,61.5,29.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,61.5,29.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,61.5,30.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,61.5,30.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,61.5,31.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,61.5,31.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,61.5,32.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,61.5,32.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,61.5,33.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,62.0,27.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,62.0,28.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,62.0,28.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,62.0,29.0,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
21,62.0,29.5,22.85,0.02,100.0,1,1,0,22.85,0.0,100022.85,0.02
