fast_period,slow_period,signal_period,total_pnl,total_pnl_percent,win_rate,total_trades,winning_trades,losing_trades,avg_pnl,max_drawdown,final_equity,return_percent
14,29,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,30,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,31,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,31,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,32,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,32,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,33,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,33,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,34,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,35,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,35,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,36,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,36,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,37,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,37,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,38,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,39,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,40,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,41,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,42,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,45,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,46,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
14,47,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,27,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,28,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,29,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,29,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,30,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,30,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,31,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,32,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,32,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,33,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,33,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,34,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,34,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,35,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,36,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,36,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,37,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,37,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,38,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,38,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,39,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,40,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,41,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,42,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
15,43,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,25,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,26,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,27,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,27,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,28,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,28,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,29,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,30,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,30,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,31,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,31,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,32,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,33,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,33,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,34,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,34,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,35,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,35,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,36,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,37,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,38,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,39,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,40,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,40,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,41,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,42,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,43,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
16,44,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,24,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,25,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,26,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,26,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,27,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,28,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,28,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,29,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,29,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,30,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,31,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,31,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,32,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,32,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,33,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,34,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,35,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,35,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,36,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,36,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,37,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,37,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,38,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,39,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,40,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
17,41,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,22,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,23,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,24,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,24,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,25,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,26,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,27,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,27,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,28,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,29,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,29,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,30,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,30,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,31,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,32,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,32,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,33,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,33,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,34,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,34,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,35,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,36,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,37,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,38,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,38,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,39,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,39,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,40,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
18,41,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,22,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,23,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,23,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,24,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,25,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,25,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,26,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,27,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,28,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,28,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,29,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,30,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,30,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,31,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,31,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,32,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,32,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,33,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,34,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,34,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,35,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,35,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,36,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,36,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,37,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,37,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,38,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
19,39,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,21,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,22,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,22,12,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,23,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,24,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,24,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,25,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,26,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,26,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,27,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,28,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,29,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,29,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,30,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,30,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,31,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,32,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,32,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,33,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,33,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,34,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,34,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,35,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,35,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,36,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
20,37,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,22,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,22,11,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,23,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,24,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,25,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,25,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,26,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,27,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,27,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,28,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,28,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,29,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,30,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,30,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,31,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,31,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,32,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,32,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,33,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,33,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,34,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,35,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,36,6,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
21,36,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,23,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,23,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,24,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,24,10,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,25,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,26,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,26,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,27,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,27,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,28,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,29,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,29,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,30,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,30,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,31,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,31,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,32,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,33,6,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,33,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,34,6,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,34,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
22,35,6,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,24,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,25,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,25,9,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,26,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,27,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,28,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,28,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,29,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,29,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,30,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,31,6,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,31,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,32,6,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,32,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,33,6,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
23,33,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
24,25,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
24,26,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
24,27,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
24,27,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
24,28,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
24,28,8,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
24,29,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
24,30,6,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
24,30,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
24,31,6,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
24,31,7,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
24,32,6,11.7,0.01,100.0,1,1,0,11.7,0.0,100011.7,0.01
8,24,10,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
8,26,9,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
8,29,8,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
8,30,8,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
9,26,8,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
9,29,7,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
9,30,7,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
10,24,8,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
10,26,7,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
10,27,7,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
10,28,6,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
10,29,6,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
10,30,6,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
10,31,6,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
11,24,7,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
11,26,6,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
11,27,6,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
12,22,7,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
12,24,6,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
12,25,6,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
12,28,5,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
13,20,7,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
13,22,6,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
13,23,6,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
13,24,5,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
13,25,5,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
13,26,5,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
14,21,6,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
14,22,5,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
14,23,5,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
14,24,5,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
15,19,6,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
15,21,5,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
15,22,5,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
16,18,6,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
16,20,5,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
17,19,5,13.9,0.01,33.33333333333333,3,1,2,4.63,0.03,100013.9,0.01
8,34,7,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
8,37,6,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
8,38,6,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
8,39,6,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
8,40,6,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
8,42,5,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
8,43,5,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
8,44,5,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
8,45,5,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
8,46,5,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
8,47,5,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
9,34,6,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
9,35,6,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
9,37,5,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
9,38,5,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
9,39,5,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
9,40,5,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
10,35,5,15.2,0.02,33.33333333333333,3,1,2,5.07,0.03,100015.2,0.02
8,31,7,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
8,32,7,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
8,33,7,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
8,34,6,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
8,35,6,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
8,36,6,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
9,31,6,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
9,32,6,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
9,33,6,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
9,34,5,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
9,35,5,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
9,36,5,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
10,31,5,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
10,32,5,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
10,33,5,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
10,34,5,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
11,28,5,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
11,29,5,15.35,0.02,33.33333333333333,3,1,2,5.12,0.03,100015.35,0.02
